band_gap
0.0
1.2344
0.0
0.0
0.0
0.0
0.0
4.2518
0.26060000000000016
0.0
2.0050000000000003
0.0
0.9321999999999999
0.0
0.5043000000000002
1.8392000000000004
0.3270999999999997
1.2259000000000002
1.1015000000000001
0.0
2.4466
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.445
0.0
0.0
1.8841000000000006
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.9339000000000004
0.0
0.0
0.0
0.008000000000000895
0.0
0.0
0.0
0.0
0.0
0.9037000000000002
0.0
7.6467
0.0
0.027200000000000113
1.534
0.0
1.0364
0.42369999999999974
3.089
2.731
4.593999999999999
2.3471
0.0
0.0
2.0679999999999996
0.0
0.0
1.8287999999999998
0.18730000000000047
0.0
0.0
0.0
0.0
0.0
0.0020999999999999908
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0567
1.9705000000000001
0.7681000000000004
0.0
0.0
0.0
0.0
0.0
0.0
2.4741
0.0
2.5899
2.3945
2.4806
1.4918000000000005
0.0
4.959899999999999
2.4028
3.4213
2.5326
0.0
0.22229999999999994
1.7894999999999999
0.7389999999999999
5.5649
3.3539
0.5704000000000002
0.0
5.060300000000001
0.0
4.8347
1.185
4.1281
1.9469
0.0
0.5304
0.0
0.02859999999999996
0.0
3.1622000000000003
0.0
0.0
4.4683
3.6685
1.3282999999999998
1.2935999999999996
0.00709999999999944
1.3485999999999998
0.5138
2.1304999999999996
0.0
4.3892999999999995
0.0
0.0
4.7641
0.0
0.0
0.0
0.0
1.3283
0.0
0.0
0.0
0.0
0.0
0.0
3.3837
0.0
0.0
0.0
0.0
0.0
0.2474999999999996
0.0
0.0
3.5945
0.0
0.0
0.0
2.6298
0.0
4.5149
0.0
3.6006
0.0
0.0
4.4069
0.0
0.0
0.40719999999999956
2.4764999999999997
2.0558
1.4477
3.2709
1.8915000000000002
0.0
0.3778000000000006
0.0
0.0
1.3438999999999999
1.1611000000000002
4.2644
2.7699
4.0681
0.0
0.0
0.0
1.0624999999999996
0.0
0.0
0.0
0.0
4.2373
0.0
0.9533
0.0
4.2766
0.0
0.0
0.0
3.0414
0.0
0.0
3.6451
0.5743
0.6332999999999998
3.5161
0.3114999999999999
3.3356000000000003
1.4172999999999998
0.0
4.908
2.6779
0.0
0.0
2.9188
0.5658999999999998
0.0
0.7250999999999999
0.0
4.4533000000000005
2.7968
0.0
2.9098000000000006
0.0
0.0
3.6401000000000003
0.7321
0.8858999999999995
0.9884000000000004
0.0
0.0
0.0
3.6375
3.0148
1.2928
0.0
1.3613
0.0
3.4741999999999997
2.112
4.3057
0.0
1.98
1.7164000000000001
0.0
0.0
2.8662
2.0688000000000004
0.0
0.0
0.5370000000000004
3.2138999999999998
0.0
0.0
3.1390000000000002
1.8733
0.0
0.0
0.0
2.5664000000000007
3.67
0.0
2.132
1.0654
0.0
0.0
0.0
0.0
1.6871
0.0
2.0899
0.0
0.0
0.0
0.0
1.3854
0.5594
0.0
4.1775
5.5185
0.0
0.6806999999999999
3.5576999999999996
4.8423
0.0
0.0
0.0
2.5775
2.3213
3.7821
0.0
2.1747
1.4173
2.0709
1.9075000000000002
1.7882000000000002
3.5092
1.094
1.5237999999999996
0.4426000000000001
3.3935
2.8677
0.24439999999999973
1.6613
1.457
2.3677
4.3281
0.0
0.0
0.0
0.0
0.0
2.3854
3.2805999999999997
3.5141000000000004
4.9298
2.2371999999999996
0.0
3.0674
0.0
5.561
0.0
1.2083000000000004
1.3487
2.8326000000000002
0.0
0.0
0.0
0.0
5.305000000000001
0.0
5.925599999999999
1.9835000000000003
0.0
0.0
0.0
0.0
2.5362
0.0
5.0422
0.0
3.4109
2.9455999999999998
0.0
0.9125
4.4965
0.0
0.0
0.5118
0.0
1.1896
0.0
0.0
0.0
1.4191
2.7027
0.0
1.4283000000000001
3.7601999999999998
1.8755
0.3109000000000006
4.8824000000000005
3.3896
1.8347
4.375500000000001
1.7661000000000002
0.7441000000000001
3.4974
4.4178
2.3916
4.7115
2.9455
3.1891
0.6694
3.3476
0.0
2.5594
3.4515999999999996
3.0087
3.8518999999999997
1.1517000000000004
0.0
1.1727999999999996
1.1843000000000004
0.17669999999999997
0.03739999999999988
0.6067
0.0
0.0
0.0
0.0
1.1454000000000002
0.8167
0.0
0.0
0.0
2.1128
4.946999999999999
2.5856
0.0
0.0
0.5995999999999997
2.6067
1.3279999999999994
0.0
0.0
1.668499999999999
5.105700000000001
0.0
4.8175
6.8545
5.5458
0.0
3.7742000000000004
3.0863
0.0
0.0
4.5192
1.9569999999999999
3.0261
6.7438
1.7043
5.0827
1.1162
0.0
1.7106
4.009
0.8388999999999998
7.302099999999999
4.4646
2.5942
2.4533
0.4224999999999999
3.5643000000000002
2.1135
4.2682
3.5417
3.3264000000000005
0.0
2.835
1.5498999999999996
4.0323
0.0
0.6526000000000001
3.5023999999999997
3.1094000000000004
1.0978999999999999
2.8883
0.0
2.2080999999999995
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.88
0.0
0.0
0.0
0.0
0.0
2.2047
1.2479999999999998
2.8085
0.0
1.5542999999999998
1.3449999999999998
4.665500000000001
0.0
0.0
0.0
0.0
5.6114
0.49290000000000056
1.0007000000000001
0.0
1.0769000000000002
0.0
0.0
0.0
5.2185
4.6951
4.4805
0.0
0.0
0.0
0.0
0.0
0.10159999999999991
1.3256000000000001
0.6088
0.0
2.5878
0.0
0.0
1.9752999999999998
0.0
0.0
0.0
1.2927000000000004
0.0
0.0
0.0
0.0
0.0
0.0
2.2419000000000002
0.0
0.9931000000000001
0.0
0.0
5.8283
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0617
0.0
0.0
0.0
5.0869
4.2344
0.0
0.0
1.0076999999999998
0.8997999999999999
2.6512999999999995
0.0
0.0
0.0
0.0
0.5261
0.0
0.0
0.0
0.5878999999999999
0.0
0.0
3.122
2.1467
0.0
0.0
4.438
0.0
2.7264999999999997
0.0
0.0
5.8711
4.231199999999999
3.9722999999999997
2.3973999999999998
2.8768000000000002
3.0652
2.3283
0.8351000000000002
0.0
0.0
3.3278000000000003
0.0
0.0
0.0
0.0
2.7254
0.0
3.1978000000000004
0.0
0.0
0.6464
1.6632999999999998
0.0
0.0
2.6919
4.5992
0.0
0.0
0.0
0.0
0.0
0.0
0.3048000000000002
0.0
3.1809000000000003
0.0
2.0665
0.0
0.0
0.0
2.9895000000000005
0.0
0.3888000000000007
0.0
0.0
7.484999999999999
0.0
0.0
0.9842999999999997
5.1571
0.25959999999999983
0.0
0.0
3.7878
4.1561
0.0
0.0
0.0
7.1656
6.4866
3.1123000000000003
0.0
3.1132999999999997
0.0
0.0
0.9811000000000001
0.0
0.0
0.008099999999999774
5.0814
0.0
0.0
0.0
0.0
0.0
4.7051
0.0
1.3277999999999999
0.0
0.0
2.4519
1.0845000000000002
0.0
0.0
0.3404999999999996
0.5505
0.0
1.2891
1.1297000000000001
0.0
0.0
0.0
3.8825
0.42959999999999976
0.0
0.009199999999999875
1.4741
4.077500000000001
1.7572999999999999
2.0169
0.0
0.0
2.8428000000000004
2.4046
0.3501000000000003
0.0
0.0
0.6628999999999996
2.2899
0.7857000000000001
2.1575
0.0
0.0
2.0961
1.4000999999999997
2.3659999999999997
0.0
0.0
0.1593
0.0
2.214
0.0
0.0
0.0
1.4609000000000005
0.0
1.426
0.31149999999999967
3.3465000000000003
2.4355
2.8715
0.0
0.0
1.5444000000000002
2.3107
2.423
3.8301999999999996
3.0065999999999997
3.3407000000000004
1.6229999999999998
2.6338
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.978
2.1438
2.8419
1.8249
1.5002000000000002
0.0
0.0
3.9691
5.6422
0.0
5.779800000000001
2.3903
0.0
2.5463
3.3482000000000003
0.9654000000000003
1.593
3.2024
0.5718999999999999
1.9410000000000003
2.8235
0.8559000000000001
4.896000000000001
4.0043
2.5222999999999995
2.7097000000000007
4.7582
2.1992
2.0411
0.0
0.0
0.039899999999999824
6.0976
2.552
4.5996
1.1942
4.6421
0.0
0.9265999999999996
0.08879999999999999
3.0667
1.6672
0.0
0.5441999999999996
0.0
0.0
1.1514000000000002
0.0
0.0
1.4322000000000001
0.0
0.0
0.0
0.0
0.0
3.8079
5.2697
0.0
0.0
0.0
0.0
3.5073000000000003
0.0
3.4101999999999997
0.0
0.0
0.0
0.0
0.0
0.9964
3.2929
1.4545000000000001
2.1517
0.0
1.9445000000000001
1.7638999999999996
2.7043
0.0
3.4035999999999995
3.8657
1.6704
0.16820000000000057
3.8724
0.0
0.0
3.1728
1.1083000000000003
4.0752
2.2079
0.5697000000000001
1.0857
3.9604
0.0
0.0
0.0
1.5771999999999995
0.0
2.8504
4.9365000000000006
4.0045
3.1921999999999997
2.1378
2.1241
2.8572
1.1837999999999997
1.8738
1.6461000000000001
0.899
0.5113999999999999
2.2135
0.02460000000000001
2.3434
4.3166
3.7428999999999997
1.5095
2.7179
1.8204000000000002
3.6417
2.5133
2.9067000000000003
5.2406
3.854
5.7341
3.4183999999999997
4.4146
2.6465
2.5081999999999995
0.7928000000000002
1.4089999999999998
3.8682999999999996
3.8064999999999998
3.5039000000000002
1.8658
1.6562999999999999
1.5519
0.0
1.9743000000000002
0.0
0.0
0.16280000000000028
1.4308999999999998
0.0
2.1816999999999998
0.0
0.0
0.0
0.0
1.4615
0.03240000000000043
0.0
0.0
0.6061000000000001
2.4479
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0306999999999995
0.0
0.0
3.5559
0.0
0.0
0.0
5.6692
0.0
0.24380000000000002
3.3391
1.7253
4.4668
5.254999999999999
0.0
3.3859999999999997
2.2786
0.0
0.0
0.0
0.47920000000000007
5.2119
4.7914
3.9072
1.1801
4.8696
0.0
0.0
3.6441
0.0
1.4591
0.0
4.9166
4.5076
3.673
0.8594999999999999
1.2673999999999999
0.0
0.0
0.0
0.0
4.1977
0.0
3.9715000000000003
2.7237000000000005
2.9579999999999997
0.0
0.0
0.0
2.3800999999999997
0.0
1.5139
3.8169000000000004
0.7168
3.8504
0.13069999999999998
2.5267000000000004
0.0
3.7884
4.8969000000000005
1.1325999999999996
0.0
4.5168
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.7453999999999996
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.4224
0.0
0.0
0.0
2.7032
5.0467
0.5697000000000001
0.23009999999999997
0.0
0.0
0.0
0.0
0.0
0.29700000000000015
0.047799999999999954
0.5349
0.6726000000000001
0.0
0.0
1.8264
0.0
1.3109000000000002
0.0
4.4757
5.2036
0.0
0.0
0.0
4.0364
1.8294000000000001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.7528999999999999
3.8058999999999994
0.0
0.0
1.2305000000000001
0.0
0.0
0.3808000000000007
4.726
0.30679999999999996
0.0
3.728
0.0
4.778899999999999
0.0
0.5866999999999996
0.0
1.0606
4.532
0.0
0.2921
0.006799999999999695
0.0
0.0
0.0
0.0
0.0
0.02450000000000019
0.4779
0.0
0.3403999999999998
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.7627999999999995
0.4051
2.2567000000000004
1.0879000000000003
0.0
0.0
1.5064000000000002
3.1228000000000002
0.0
2.7520000000000002
0.0
4.8696
0.0
4.9736
0.0
0.0
3.8362999999999996
0.0
4.2885
0.0
0.0
1.6680000000000001
0.050199999999999356
1.2763
2.818
2.0120000000000005
2.0442
0.0
0.0
2.1818999999999997
0.0
0.0
5.1331999999999995
2.4325
0.0
1.9578000000000002
0.0
0.0
0.0
0.0
2.3082
2.4505
1.9357000000000002
3.8856999999999995
3.7856000000000005
4.5469
0.6461999999999994
3.6633000000000004
0.013800000000000034
2.0075000000000003
0.0
0.0
4.999300000000001
2.9000000000000004
0.011299999999999866
2.2639
0.0
0.6981000000000002
0.0
0.0
0.0
0.0
0.0
0.0
2.2472000000000003
0.0
3.4517
0.0
3.4229000000000003
5.2193
5.7574000000000005
0.3428
0.0
2.575
4.4618
3.4321
0.0
0.0
0.0
0.0
4.0118
0.0
5.2728
2.8442000000000007
2.0357000000000003
0.32220000000000004
0.0
0.9465000000000003
0.0
0.0
0.0
0.0
0.0
0.9126000000000001
0.0
0.03420000000000001
0.0
0.005300000000000082
0.0
0.0
0.0
3.8382
0.4702000000000002
2.4236000000000004
0.0
0.0
0.0
5.3122
0.0
2.1738
0.0
1.5930999999999997
0.34880000000000067
0.0
0.0
0.19350000000000023
1.8574000000000002
2.3841
0.0
1.2807999999999997
0.0
0.2931000000000008
0.0
0.0
3.8316
0.9931000000000001
2.1526
0.23580000000000023
0.0
1.3114
0.0
0.0
0.0
2.7414
4.7083
0.0
0.009799999999999809
2.3279
3.8087
0.0
0.8526999999999996
2.415400000000001
0.0
0.0
6.2586
0.0862999999999996
0.5941999999999998
0.0
0.0
2.8542
0.09829999999999994
0.0
0.6523000000000003
1.1854
0.0
1.0387999999999997
0.0
3.4252000000000002
0.0
