,band_gap
0.7690999999999999,1
0.7697,1
0.77,1
0.7703,1
0.7714000000000001,1
0.7716000000000003,1
0.7718,1
0.7724000000000002,1
0.7732999999999994,1
0.7733999999999996,1
0.7735000000000003,1
0.7736000000000001,1
0.7736999999999998,1
0.7737999999999996,1
0.774,1
0.7742,1
0.7755000000000001,1
0.7775,1
0.7775000000000003,1
0.7776000000000001,1
0.7777999999999996,1
0.7778,1
0.7785000000000011,1
0.7792000000000001,1
0.7792000000000003,1
0.7794,1
0.7795000000000001,1
0.7797999999999998,1
0.7806,1
0.7807999999999997,1
0.7814000000000001,1
0.7816999999999998,1
0.7824,1
0.7825000000000002,1
0.7828999999999999,1
0.7829,1
0.7829000000000002,1
0.7844000000000002,1
0.785,1
0.7850000000000001,1
0.7850999999999999,1
0.7852999999999999,1
0.7854999999999999,1
0.7856999999999998,1
0.7857000000000001,1
0.7860999999999998,1
0.7861000000000002,1
0.7868000000000002,1
0.7871000000000001,1
0.7872000000000003,1
0.7873000000000001,1
0.7873999999999994,1
0.7882999999999996,1
0.7890000000000001,1
0.7890999999999999,1
0.7905999999999995,1
0.7909999999999999,2
0.7913999999999999,1
0.7915000000000001,1
0.7916000000000001,1
0.7917999999999994,1
0.7921999999999998,1
0.7924999999999995,1
0.7925999999999997,1
0.7926000000000002,1
0.7927,2
0.7928000000000002,1
0.7928999999999999,1
0.7934999999999999,1
0.7939000000000003,1
0.7940000000000005,1
0.7941000000000003,1
0.7946999999999997,1
0.7947000000000002,1
0.7948999999999999,1
0.796,1
0.7963999999999998,1
0.7966999999999995,1
0.7967000000000004,2
0.7976000000000001,1
0.7981,1
0.7984,2
0.7986000000000004,1
0.7990000000000004,1
0.7994000000000001,1
0.8000000000000003,1
0.8003999999999998,2
0.8007,1
0.8009000000000004,1
0.8013000000000012,1
0.8013999999999997,1
0.8016000000000005,1
0.802,1
0.8023000000000002,1
0.8023999999999996,1
0.8026999999999997,1
0.8028,1
0.8031999999999999,1
0.8041,1
0.8051000000000004,1
0.8055000000000003,1
0.806,1
0.8063000000000002,1
0.8066999999999998,1
0.8069000000000001,2
0.8069000000000002,1
0.8069999999999995,1
0.8077000000000001,1
0.8081,1
0.8085,2
0.8088999999999995,1
0.8090000000000002,1
0.8091000000000004,1
0.8099999999999996,1
0.8099999999999999,1
0.8102,1
0.8104,1
0.8104999999999998,1
0.8109999999999999,1
0.8114,1
0.8129999999999997,1
0.8130000000000001,1
0.8130000000000002,1
0.8131000000000004,1
0.8138000000000001,1
0.8140000000000001,1
0.8141999999999996,1
0.8147000000000002,1
0.8148999999999997,1
0.8156000000000003,1
0.8159000000000001,1
0.8167,1
0.8170999999999999,1
0.8171999999999999,1
0.8173999999999999,1
0.8179999999999996,1
0.8189000000000002,1
0.8191999999999995,1
0.8196999999999997,1
0.8197999999999999,1
0.8199000000000001,1
0.8203000000000005,1
0.8208000000000002,1
0.8209000000000004,1
0.8215000000000003,1
0.8221,1
0.8224000000000002,1
0.8228,1
0.8230999999999999,1
0.8231999999999999,1
0.8237,1
0.8239000000000001,1
0.8239999999999998,1
0.8240999999999996,1
0.8241999999999998,1
0.8242000000000003,2
0.8253000000000004,1
0.8254000000000001,1
0.8264,1
0.8265000000000002,1
0.8269000000000002,1
0.8270999999999997,1
0.8271999999999995,1
0.8276000000000001,1
0.8279999999999998,1
0.8281000000000001,1
0.8283999999999999,1
0.8285999999999998,1
0.8286999999999995,1
0.8288,1
0.8288999999999995,1
0.8289,1
0.8301999999999996,1
0.8306000000000004,1
0.8307,1
0.831,1
0.8310000000000004,1
0.8311000000000002,1
0.8311999999999999,2
0.8316999999999997,1
0.8322000000000003,1
0.8323999999999998,1
0.8325,1
0.8327999999999998,1
0.8328,1
0.8334999999999999,1
0.8338000000000001,1
0.8348999999999998,2
0.8351,1
0.8351000000000002,1
0.8352999999999997,1
0.8353999999999999,1
0.8356000000000003,1
0.8357000000000001,1
0.8361999999999998,1
0.8365,1
0.8370999999999995,1
0.8371,1
0.8372999999999999,1
0.8373000000000002,1
0.8374,1
0.8375,1
0.8376000000000001,1
0.8376999999999999,1
0.8377999999999997,1
0.8380000000000001,2
0.8386,1
0.8388999999999998,1
0.8389,1
0.8394999999999999,1
0.8398999999999996,1
0.8400999999999998,1
0.8401999999999998,1
0.8407,1
0.8416999999999999,1
0.8419999999999996,1
0.842,1
0.8424999999999998,1
0.8425000000000002,2
0.8427000000000002,1
0.8428999999999998,1
0.8429,1
0.8429000000000002,1
0.8433999999999999,1
0.8434999999999997,1
0.8435999999999999,1
0.8448000000000002,1
0.8452000000000002,1
0.8454000000000002,1
0.8456000000000001,1
0.8456999999999999,1
0.8460999999999999,1
0.8462000000000001,1
0.8466999999999993,1
0.8467000000000002,1
0.8472000000000002,1
0.8476000000000008,1
0.8477000000000001,1
0.8482000000000003,1
0.8484,1
0.8486999999999998,1
0.8491,1
0.8494999999999999,1
0.8496999999999995,1
0.8502999999999998,1
0.8504,1
0.8511,1
0.8513,1
0.8515000000000006,1
0.8517999999999999,1
0.8523000000000003,1
0.8524000000000003,1
0.8526999999999996,1
0.8527,1
0.8528,1
0.8529000000000001,1
0.8529999999999998,1
0.8535999999999997,1
0.8536999999999999,2
0.8538000000000001,1
0.8538000000000006,1
0.8540999999999999,1
0.8546,1
0.8547,1
0.8553000000000002,1
0.8555000000000001,1
0.8555999999999999,1
0.8556000000000004,1
0.8557000000000001,1
0.8558,1
0.8559000000000001,1
0.8560999999999996,1
0.8561999999999994,1
0.8567,3
0.8567000000000005,2
0.8570000000000002,2
0.8571,1
0.8572000000000002,1
0.8572999999999995,1
0.8589000000000002,1
0.8590999999999998,1
0.8594999999999999,1
0.8597999999999999,1
0.8599000000000001,1
0.8600000000000003,1
0.8608999999999998,1
0.8609,1
0.8609999999999998,1
0.8611,1
0.8613999999999997,3
0.8614000000000006,1
0.8616000000000001,1
0.8622999999999994,1
0.8622999999999998,1
0.8630999999999998,1
0.8635,1
0.8644000000000003,1
0.8645,1
0.8647000000000005,1
0.8648000000000002,1
0.8650000000000002,1
0.8652000000000006,1
0.8658000000000001,1
0.8672000000000002,1
0.8673000000000002,1
0.8677000000000001,1
0.8681999999999999,1
0.8682000000000003,1
0.8689,1
0.8689999999999998,1
0.8691999999999998,1
0.8694000000000006,1
0.8701999999999996,1
0.8703000000000003,1
0.8711,1
0.8712,1
0.8712999999999997,2
0.8714999999999999,1
0.8723000000000001,1
0.8727999999999998,1
0.8729000000000005,1
0.8731,1
0.8733,1
0.8737000000000004,1
0.8749000000000002,1
0.8757000000000001,1
0.8757999999999999,1
0.8759000000000001,1
0.8761000000000001,2
0.8765999999999998,1
0.8768000000000002,1
0.8780000000000001,1
0.8787,1
0.8788,2
0.8788999999999998,1
0.8791,1
0.8792999999999997,1
0.8797000000000006,1
0.8799999999999999,1
0.8801000000000005,1
0.8804000000000001,1
0.8805999999999998,1
0.8807999999999998,1
0.8810000000000002,1
0.8811999999999998,1
0.8813,2
0.8815,1
0.8818999999999999,1
0.8820000000000001,1
0.8821000000000003,1
0.8822999999999999,1
0.8829,1
0.8829999999999996,1
0.8830999999999998,1
0.8835999999999999,1
0.8845000000000001,1
0.8855999999999997,1
0.8857999999999999,1
0.8858999999999995,1
0.8858999999999999,1
0.8864000000000001,2
0.8865000000000001,2
0.8867999999999999,1
0.8868,2
0.8873,1
0.8879999999999999,1
0.8881999999999999,1
0.8883,1
0.8884999999999996,1
0.8886000000000001,1
0.8887,2
0.8887999999999998,1
0.889,1
0.8902000000000001,1
0.8904000000000001,2
0.8906000000000001,3
0.8910999999999998,1
0.8913,1
0.8914,1
0.8920000000000003,1
0.8925,1
0.8925999999999998,1
0.8927999999999998,1
0.8932000000000002,1
0.8935,1
0.8935000000000001,1
0.8937,1
0.8943999999999996,1
0.8948,1
0.8949999999999996,1
0.895,2
0.8956,1
0.8964000000000003,1
0.8966000000000003,1
0.8969,1
0.8972999999999995,1
0.8978999999999995,1
0.8979999999999997,1
0.8982999999999999,1
0.899,1
0.8990999999999998,1
0.8995000000000002,1
0.8997999999999999,1
0.8999000000000006,1
0.9004000000000001,1
0.9004000000000003,1
0.9005999999999998,1
0.9008000000000004,1
0.9009999999999998,1
0.9018,1
0.9019,1
0.902,1
0.9022,1
0.9026999999999998,1
0.9029000000000004,1
0.9032,1
0.9037000000000002,2
0.904,1
0.9045999999999994,1
0.9046000000000004,1
0.9054000000000002,1
0.9059999999999996,1
0.9063,1
0.9064,1
0.9068999999999998,1
0.907,1
0.9080999999999996,1
0.9081,2
0.9084,1
0.9092000000000002,1
0.9093,1
0.9094999999999996,1
0.9099,1
0.9106,1
0.9107000000000004,1
0.9108,2
0.9112,1
0.9116,2
0.912,1
0.9122000000000005,1
0.9125,1
0.9126,1
0.9131999999999998,1
0.9142,1
0.9143,1
0.9153,1
0.9164,1
0.9168000000000004,1
0.9170999999999996,1
0.9176000000000002,1
0.918,1
0.9184,1
0.9189,1
0.9202,1
0.9204,1
0.9205999999999994,1
0.9207000000000004,1
0.9209,1
0.9213999999999998,1
0.9215,1
0.9237,1
0.9245,2
0.9251000000000004,1
0.9253,1
0.9255,1
0.9259999999999996,1
0.9265000000000004,1
0.9265999999999996,1
0.9266,1
0.9267,1
0.9268999999999998,1
0.9272,1
0.9275000000000002,1
0.9281,1
0.9287,1
0.9288999999999996,1
0.9290000000000004,1
0.9290999999999996,1
0.9293,1
0.9296,1
0.9298000000000002,1
0.9301,1
0.9306,1
0.9307,1
0.9308999999999998,1
0.931,1
0.9310999999999998,1
0.9312,2
0.9312999999999998,1
0.9322,1
0.9324,1
0.9325,1
0.9326,1
0.9328,1
0.9339000000000012,1
0.9341,1
0.9342,1
0.9345999999999997,1
0.9348,1
0.9352,1
0.9353000000000002,1
0.9354000000000005,1
0.9357999999999996,1
0.9362,1
0.9363,1
0.9366,1
0.9368,1
0.9375999999999998,1
0.9376,1
0.9377000000000004,1
0.9384999999999994,1
0.9387999999999996,1
0.9388,1
0.9398,1
0.9401000000000002,1
0.9402,1
0.9403,1
0.9406,2
0.9408999999999998,1
0.9413,1
0.9417,1
0.9419999999999996,1
0.9426,2
0.9432,2
0.9436999999999998,1
0.9438999999999992,1
0.9444999999999996,1
0.9449999999999998,2
0.9451999999999998,2
0.9457999999999998,1
0.9464,1
0.9465000000000005,2
0.9467,1
0.9469000000000004,1
0.947,2
0.9471,1
0.9474,1
0.9476999999999998,1
0.9477000000000002,1
0.9480000000000004,1
0.9485,1
0.9486,1
0.9487,3
0.9489000000000004,1
0.9489999999999998,1
0.9492,1
0.9492000000000004,1
0.9496,1
0.9503000000000004,1
0.9505,1
0.9509,1
0.951,1
0.9515,1
0.952,1
0.9522,2
0.9527,1
0.9528000000000004,1
0.9533,1
0.9535,1
0.9535999999999998,1
0.9538,1
0.9540999999999996,1
0.9541000000000004,1
0.9549999999999998,1
0.955,1
0.9552,1
0.9553,1
0.9557000000000002,1
0.9558,2
0.9559000000000006,1
0.9560999999999992,1
0.9562,1
0.9563,1
0.9568,1
0.9580000000000002,1
0.9582999999999996,1
0.9584999999999996,1
0.9586,2
0.9588,1
0.9601000000000002,1
0.9602,1
0.9606,1
0.9611,1
0.9613,2
0.9617,1
0.9617999999999998,1
0.9622000000000002,1
0.9629000000000004,1
0.9632000000000004,1
0.9632999999999998,1
0.9636000000000003,1
0.9637000000000002,1
0.964,1
0.9642,1
0.9644000000000004,1
0.9645,2
0.9646,1
0.9647,2
0.9648999999999996,1
0.965,1
0.9653,1
0.9654000000000004,1
0.9656,1
0.9657000000000002,1
0.9664,1
0.9667,1
0.966899999999999,1
0.9670999999999998,1
0.9674,1
0.9679999999999996,1
0.9681000000000002,1
0.9682,2
0.9682000000000004,1
0.9684,1
0.9686,1
0.9691999999999998,1
0.9695,1
0.9701000000000004,1
0.9704,1
0.9707999999999996,1
0.9711,1
0.9721,1
0.9726,2
0.9728,1
0.9732,1
0.9735999999999998,1
0.9736,1
0.9739,1
0.9742000000000002,1
0.9747,1
0.9747999999999992,1
0.9749,1
0.9753999999999998,1
0.9754,1
0.9754999999999998,1
0.9757000000000002,1
0.976,1
0.9760000000000002,1
0.9764000000000004,1
0.9768,2
0.9773,1
0.9773999999999998,1
0.9775,1
0.9777,1
0.9777000000000003,1
0.9778000000000002,1
0.9779,1
0.9796999999999998,1
0.98,1
0.9804,2
0.9805,1
0.9809,1
0.9811,1
0.9812,1
0.9825999999999996,1
0.9831000000000004,1
0.9839000000000002,1
0.9842999999999996,1
0.9844,1
0.9849,1
0.985,1
0.9851,1
0.9853,1
0.9854000000000004,1
0.9855999999999998,1
0.9864,1
0.9866,2
0.9866999999999996,1
0.9872,1
0.9875,1
0.9875000000000004,1
0.988,1
0.9884,1
0.9884000000000004,1
0.9885,1
0.9885000000000002,2
0.9888000000000003,1
0.9891,1
0.9891000000000004,1
0.9893,1
0.9895,1
0.9897999999999998,1
0.9898000000000002,1
0.9908,1
0.9916,1
0.9917000000000002,1
0.9917000000000008,1
0.9918,1
0.9925999999999996,1
0.9926,1
0.9931,2
0.9932,2
0.9937999999999998,1
0.9938,1
0.9939,1
0.9943,1
0.9944,1
0.9945999999999996,1
0.9953,1
0.9962,1
0.9964,1
0.9972,1
0.9976000000000004,1
0.9979,2
0.9982000000000002,1
0.9983999999999992,1
0.9985000000000002,1
0.9986000000000002,1
0.9989,1
0.9991,1
0.9992000000000004,1
0.9995000000000004,2
0.9998,1
1.0004000000000002,1
1.0007,1
1.0009,1
1.0019999999999998,1
1.0021999999999998,1
1.0023000000000002,1
1.0027000000000004,1
1.0028,1
1.0029000000000003,1
1.0032,1
1.0042,1
1.0051,1
1.0053,1
1.0053999999999998,1
1.0056000000000005,1
1.0059000000000002,1
1.0064000000000002,1
1.0067000000000004,1
1.0072,1
1.0076999999999998,1
1.0084,1
1.0091,1
1.0092,1
1.0097999999999998,1
1.0100999999999996,1
1.0109,1
1.0114999999999998,1
1.0115000000000005,1
1.0116,1
1.0116999999999998,1
1.0117000000000005,1
1.0121999999999998,1
1.0123000000000006,1
1.0126999999999995,1
1.0127,1
1.013,1
1.0134000000000003,1
1.0134000000000007,1
1.0136999999999996,1
1.0143999999999995,1
1.015,1
1.0159,1
1.016,1
1.0160999999999998,1
1.0163,1
1.0172,1
1.0173,1
1.0177,1
1.0181999999999998,1
1.0182000000000002,1
1.0184,1
1.0192,1
1.0192000000000003,1
1.0193,1
1.0193000000000003,1
1.0197000000000005,1
1.0204999999999995,1
1.0206000000000004,1
1.021,1
1.0211000000000006,1
1.0213,1
1.0214999999999996,2
1.0221,1
1.0223,1
1.0226000000000006,1
1.0231000000000003,1
1.0235000000000003,1
1.0241000000000002,1
1.0245000000000002,1
1.0247999999999995,1
1.0248,1
1.0252,1
1.0253,1
1.0255999999999998,2
1.0264,1
1.0267999999999995,1
1.0268000000000006,1
1.027,1
1.0276000000000003,1
1.0278,1
1.0279000000000007,1
1.0282,1
1.0283,2
1.0283000000000002,1
1.0284000000000002,1
1.0294000000000003,1
1.0296999999999998,1
1.0301,1
1.0309,2
1.0311,1
1.0312,2
1.0313,2
1.0318,1
1.032,1
1.0322,2
1.0325000000000002,1
1.0327000000000002,2
1.0328,1
1.0329000000000002,1
1.0335,1
1.0336,1
1.0336999999999996,1
1.0342000000000002,1
1.0342999999999998,1
1.0347999999999995,1
1.0352,1
1.0355000000000003,1
1.0358,1
1.036,1
1.0363000000000002,1
1.0364,1
1.0364000000000004,1
1.0364999999999998,1
1.0365,1
1.0368,1
1.0371,1
1.0376999999999998,1
1.0382000000000002,1
1.0384,1
1.0386000000000002,1
1.0387999999999995,1
1.0390999999999997,1
1.0396000000000003,1
1.0401,1
1.0404,1
1.0406,1
1.0407000000000002,1
1.0408999999999995,1
1.041,1
1.0411,1
1.0412,1
1.0415,2
1.0418,1
1.042,1
1.0421,1
1.0427,1
1.0431,1
1.0437,1
1.0437999999999996,1
1.0440000000000005,1
1.0441000000000005,1
1.0453,2
1.0454999999999997,1
1.0457999999999998,1
1.0461999999999998,1
1.0463,1
1.0469999999999997,1
1.0473,1
1.0475,2
1.0478999999999998,1
1.0481,1
1.049,1
1.0493,1
1.0496,1
1.0497,2
1.0499999999999998,1
1.0502000000000002,2
1.0503000000000005,1
1.0509999999999995,1
1.0511,1
1.0512999999999997,1
1.0513000000000003,1
1.0516,1
1.0518,1
1.0519999999999996,1
1.052,1
1.0520999999999998,1
1.0522999999999998,1
1.0524,3
1.0524999999999998,1
1.0527000000000006,1
1.0529000000000002,1
1.0530999999999997,1
1.0532,1
1.0551999999999997,1
1.0555,1
1.056,2
1.0561999999999996,1
1.0566999999999998,1
1.0567000000000002,1
1.0573999999999997,1
1.0581,2
1.0581999999999994,1
1.0583000000000005,1
1.0584000000000002,1
1.0586000000000002,1
1.0587000000000004,1
1.0589,1
1.0590000000000002,1
1.0602,1
1.0602999999999998,1
1.0606,1
1.0606999999999998,1
1.0617,1
1.0618000000000003,1
1.0619,1
1.0619999999999998,2
1.0621,1
1.0624999999999996,1
1.0625,1
1.0627000000000004,1
1.0629,1
1.0629999999999995,1
1.0638,1
1.0648,1
1.0650000000000013,1
1.0652,1
1.0654,1
1.0657000000000003,1
1.0660000000000005,1
1.0664000000000002,1
1.0675,1
1.0676,1
1.0677,1
1.0679000000000003,1
1.0688000000000004,1
1.0692000000000004,1
1.0693,2
1.0697,1
1.0698,1
1.0698000000000003,1
1.0700000000000005,1
1.0701,1
1.0701999999999994,1
1.0707,1
1.071,1
1.0711,1
1.0712000000000002,1
1.0713,1
1.0721,1
1.0722999999999994,1
1.0728000000000004,1
1.0735,1
1.0736,1
1.0739999999999998,1
1.0746000000000002,1
1.0748000000000002,1
1.0749000000000004,1
1.0753,1
1.0754,1
1.0756,1
1.0758,1
1.076,1
1.0762,1
1.0769000000000002,1
1.0775000000000006,1
1.0782000000000005,1
1.0783000000000005,1
1.0787,1
1.079,1
1.0791,1
1.0792,1
1.0798,1
1.0799,1
1.0799000000000003,1
1.0802999999999994,1
1.0803,1
1.0803999999999996,1
1.0804,1
1.0807000000000002,2
1.0809,1
1.0811000000000002,2
1.0812999999999997,1
1.0819,1
1.0819999999999994,1
1.0822,1
1.0827,1
1.0832,1
1.0832000000000002,1
1.0838,2
1.084,1
1.0845000000000002,3
1.0848,1
1.0857,1
1.0866999999999996,1
1.0868000000000002,1
1.0874999999999997,1
1.0879000000000003,2
1.0882999999999998,1
1.0883000000000005,1
1.0887000000000002,1
1.0888,1
1.0893000000000002,1
1.0894,1
1.0895,1
1.0897,1
1.0898,2
1.0899,1
1.0909,1
1.0911000000000002,1
1.0911999999999995,1
1.0920999999999998,1
1.0921999999999996,1
1.0922,1
1.0923000000000005,1
1.0928,1
1.0930000000000002,1
1.0930000000000004,1
1.0930000000000009,1
1.0933000000000002,1
1.0936000000000003,1
1.0937,2
1.0938,1
1.094,1
1.0947999999999998,1
1.0951999999999995,1
1.0952000000000002,1
1.0954999999999997,1
1.0955000000000004,1
1.0961,1
1.0972000000000008,1
1.0975,1
1.0977,1
1.0979,1
1.0983,1
1.0988000000000002,1
1.1004,1
1.1005,1
1.1007,1
1.1015,2
1.1017,1
1.1022999999999996,1
1.1039,1
1.1041999999999998,1
1.105,1
1.1052,1
1.106,1
1.1062,1
1.1069,1
1.1069000000000002,1
1.1071000000000004,1
1.1072000000000002,1
1.1073000000000004,1
1.1074,1
1.1078,1
1.108,1
1.1082,2
1.1083000000000005,1
1.1084,1
1.1090999999999998,1
1.1091,1
1.1092000000000004,1
1.1095000000000006,1
1.1097,1
1.1107,1
1.1107999999999998,1
1.1111,2
1.1111000000000004,1
1.1112000000000002,1
1.1123,1
1.1127000000000002,1
1.1129,1
1.113,1
1.1132,1
1.1139,1
1.1141,1
1.1144999999999996,1
1.114800000000001,1
1.1154000000000002,1
1.1155,2
1.1162,1
1.1165999999999996,1
1.1169,1
1.1172999999999995,1
1.1173000000000002,1
1.1181,1
1.1183999999999998,1
1.1187999999999998,1
1.1189,2
1.1192000000000002,2
1.1198,1
1.1202,1
1.1204,1
1.1206000000000005,1
1.1217,1
1.1220999999999997,1
1.1225999999999998,1
1.1233999999999995,1
1.1234000000000002,1
1.1235999999999997,1
1.1239999999999997,1
1.1242,1
1.1246999999999998,1
1.1247000000000007,1
1.1252,2
1.1253000000000002,1
1.1256,1
1.1257,1
1.1258,1
1.126,1
1.1268000000000002,1
1.1271,1
1.127199999999999,1
1.1274,1
1.1281,1
1.1283,1
1.1285,1
1.1285000000000005,1
1.1285999999999996,1
1.1294,1
1.1296,1
1.1297,2
1.1303,1
1.1305,1
1.1315,1
1.1321,1
1.1321000000000003,1
1.1324999999999994,1
1.1325999999999996,1
1.1328,1
1.1332999999999998,1
1.1336,1
1.1336000000000004,1
1.1341,1
1.1342000000000003,1
1.1343,1
1.1345999999999998,1
1.1346000000000005,1
1.1350000000000002,1
1.1351,1
1.1351999999999998,1
1.1355000000000004,1
1.1361,1
1.1362,1
1.1366999999999998,1
1.1371000000000002,1
1.1372000000000004,1
1.1374,1
1.1378,1
1.1382,1
1.1384,1
1.1384999999999998,1
1.1385,1
1.1392999999999995,1
1.1394000000000002,1
1.1396,2
1.1404999999999994,1
1.1405,1
1.1412,1
1.1415,1
1.1415999999999995,1
1.1419,1
1.142,2
1.1421,1
1.1424000000000003,1
1.1427,1
1.1431,1
1.1431000000000004,1
1.1432000000000002,1
1.1435999999999995,1
1.1444,1
1.1446,1
1.145,1
1.1450000000000005,1
1.1454000000000002,1
1.1454999999999993,1
1.1455,1
1.1456000000000004,1
1.1456999999999995,1
1.1471,2
1.1474,1
1.1478000000000002,1
1.1489000000000005,1
1.1494,1
1.1496999999999993,1
1.1497000000000002,1
1.1501,1
1.1502000000000008,1
1.1508,1
1.1511,1
1.1513999999999998,1
1.1514000000000002,1
1.1517000000000004,1
1.1521,1
1.1525,1
1.1525999999999996,1
1.1526,1
1.1528999999999998,1
1.1531000000000002,1
1.1538,1
1.1538000000000004,1
1.1539,1
1.1541,1
1.1542,1
1.1542000000000003,1
1.1544,1
1.1547,2
1.1553,1
1.1562000000000006,1
1.1563999999999997,1
1.1564,1
1.157,1
1.1571999999999996,1
1.1571999999999998,1
1.1579000000000002,1
1.1590000000000005,1
1.1591,1
1.1596000000000002,1
1.1597000000000002,1
1.1599,1
1.1603,1
1.1603999999999997,1
1.1609,2
1.1609000000000005,1
1.1610999999999998,1
1.1611000000000002,1
1.1616999999999995,1
1.1617000000000002,1
1.1624999999999996,1
1.1626,1
1.1627,1
1.1628000000000005,1
1.1629999999999998,1
1.1633,1
1.1637,1
1.1639,1
1.1639000000000002,1
1.164,1
1.1643000000000003,1
1.1643999999999997,1
1.1648,1
1.1652999999999998,1
1.1656,1
1.1656000000000004,1
1.1660999999999992,1
1.1661,1
1.1671000000000005,1
1.1673999999999998,1
1.1674000000000002,1
1.1676,1
1.1679999999999997,1
1.1682999999999997,1
1.1688,1
1.1691000000000005,1
1.1701,1
1.1702,2
1.1704999999999997,1
1.1707,1
1.1708,1
1.1709999999999998,1
1.1710000000000012,1
1.1714000000000002,1
1.1716000000000002,1
1.1719999999999997,1
1.1721,1
1.1722,1
1.1725,1
1.1726,1
1.1727,1
1.1727999999999996,1
1.173,1
1.1730000000000005,1
1.1734,1
1.1736,1
1.1743000000000006,1
1.1750000000000005,1
1.1757,1
1.1758,1
1.1759,2
1.1763,2
1.178,1
1.1781,1
1.1788999999999998,1
1.1796999999999995,1
1.1797,1
1.1799999999999995,1
1.1801,1
1.1808,1
1.1810999999999998,1
1.1818999999999995,1
1.182,1
1.1821,1
1.1825,1
1.1826,1
1.1834000000000002,1
1.1837,1
1.1837999999999995,1
1.1841,1
1.1842,1
1.1843000000000004,1
1.1846000000000003,1
1.1847999999999996,1
1.1848000000000003,1
1.185,1
1.1851000000000005,1
1.1851999999999996,1
1.1852,1
1.1853000000000002,1
1.1854,2
1.1862000000000004,1
1.1866,1
1.1872999999999998,1
1.1873,1
1.1876000000000002,1
1.1886,1
1.1887,1
1.1891999999999998,1
1.1892000000000005,2
1.1894,1
1.1896,1
1.1898,1
1.1916000000000002,1
1.1919999999999995,1
1.192,1
1.1923999999999997,1
1.1924,1
1.1924999999999994,1
1.1926,1
1.1928999999999998,1
1.193,1
1.1935000000000002,1
1.1942,1
1.1943,1
1.1946,1
1.1946000000000003,1
1.1951,1
1.1951999999999998,1
1.1952,1
1.1953999999999998,2
1.1954000000000002,1
1.1956000000000002,1
1.1957,1
1.1958000000000002,1
1.1961000000000004,1
1.1962000000000002,1
1.1964,1
1.1969,1
1.197,1
1.1971000000000005,1
1.1974999999999998,3
1.1978,2
1.1979000000000002,1
1.1991,2
1.2001000000000004,1
1.2003,1
1.2003999999999992,1
1.2004,1
1.2006000000000006,1
1.2007,1
1.2016,1
1.2016999999999998,1
1.2020000000000004,1
1.2023,1
1.2026,1
1.2029,1
1.2037,1
1.2037000000000002,1
1.2057,1
1.2059000000000002,1
1.2066,2
1.2066000000000003,1
1.2066999999999997,1
1.2072999999999998,1
1.2074000000000005,1
1.2076000000000002,1
1.2083000000000004,1
1.2084,1
1.2087000000000003,2
1.2087999999999997,1
1.2091999999999996,1
1.2097,1
1.2098,2
1.2107,1
1.2108,1
1.2112000000000005,1
1.212,1
1.213,1
1.2132000000000005,1
1.2132999999999998,1
1.2135,1
1.2138999999999998,1
1.2141000000000002,1
1.2145,1
1.2148,1
1.2149,1
1.2150999999999996,1
1.2158000000000002,1
1.216,1
1.2165,1
1.2166,1
1.217,1
1.2172,1
1.2179,1
1.2182,1
1.2183,1
1.2184,1
1.2188999999999997,1
1.2191999999999998,1
1.2195999999999998,1
1.2202000000000002,1
1.2202999999999995,1
1.2204999999999997,1
1.2214,1
1.2217000000000002,1
1.2222999999999995,1
1.2223000000000006,1
1.2232,1
1.2236000000000002,1
1.2241,1
1.2242000000000006,1
1.2244,1
1.2244000000000002,1
1.2249,1
1.2252999999999998,1
1.2254999999999998,1
1.2258,1
1.2259000000000002,1
1.2266,1
1.2267,1
1.2268,1
1.227,1
1.2271999999999998,2
1.2273,1
1.2278,1
1.2278000000000002,1
1.2280000000000002,1
1.2285,1
1.2287,1
1.229,1
1.2294,1
1.2295,1
1.2302999999999995,1
1.2305,1
1.2309,1
1.2313,1
1.2316,1
1.2317999999999998,1
1.2324999999999997,1
1.2325,2
1.2329999999999997,1
1.2331,1
1.2332,1
1.2339000000000002,1
1.234,1
1.2344,1
1.2344999999999997,1
1.2346,1
1.2347,1
1.2349,1
1.2350000000000003,1
1.2352,1
1.2353,1
1.2355999999999998,1
1.2357999999999998,1
1.2358,1
1.2359999999999998,1
1.2369,1
1.237,1
1.2375000000000005,1
1.2378,1
1.238099999999999,1
1.2381999999999995,1
1.2382,1
1.2384,1
1.2384000000000004,1
1.2385000000000002,1
1.2387,1
1.239,1
1.2392,1
1.2392999999999998,1
1.2393,1
1.2399999999999998,1
1.2401,1
1.2404000000000002,2
1.2409,1
1.2417000000000007,1
1.2421000000000002,2
1.2424999999999995,1
1.2428999999999997,1
1.2436,1
1.2436999999999998,1
1.2437999999999994,1
1.2439,1
1.2443000000000004,1
1.2444000000000002,1
1.2448,1
1.245,1
1.2456,2
1.2463000000000002,1
1.247,1
1.2475,1
1.2477,1
1.2479999999999998,1
1.2481,1
1.2481999999999998,2
1.2482,1
1.249,1
1.2498,1
1.2504999999999995,1
1.2510000000000003,1
1.2510999999999997,1
1.2511,1
1.2513,1
1.2514000000000003,1
1.2521,1
1.2531,1
1.2535000000000005,1
1.2542999999999995,1
1.2546000000000002,1
1.2547,1
1.2547999999999997,1
1.2551,1
1.2553,1
1.2553000000000003,1
1.2556000000000005,1
1.2565,1
1.2566,1
1.2567000000000002,1
1.2568,1
1.2569,1
1.257,2
1.2570999999999994,1
1.2578000000000005,1
